,cid,smiles,NR3C1
1247,54649349,COc1cccc(CNC(=O)c2cc3CN([C@@H](CCO)c3c(n2)c4cccc(c4)c5ccc(cc5)C#N)[S@@](=O)C(C)(C)C)c1,0
1248,133407,CN(C)CCCN1c2ccc(cc2CCc3cc(ccc13)[N+](=O)[O-])[N+](=O)[O-],0
1249,16749997,O=C(NCc1ccccc1)c2cccc(c2)N3Sc4ccccc4C3=O,0
1250,4463,Cc1ccnc2N(C3CC3)c4ncccc4C(=O)Nc12,0
1251,123692,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,1
1252,5913,CN(C)CCCSc1ccccc1NC(=O)C=Cc2ccccc2,0
1253,4788,Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,1
1254,44551660,COc1cc2ncnc(c2cc1OC)n3nc(nc3N)c4ccccn4,0
1255,4077460,FC(F)(F)c1cccc(c1)c2noc(n2)c3cc(c4ccccc4)c(s3)C(F)(F)F,0
1256,2603,Clc1cccc(NN=C(C#N)C#N)c1,0
1257,655490,COc1ccc(cc1)S(=O)(=O)n2nc(OC(=O)c3ccccc3)cc2N,0
1258,49381,CN1CCN(CC1)C2=Nc3cc(F)ccc3Cc4ccccc24,0
1259,44640176,COc1ccccc1c2cc3nc(cc(N4CCN(CC4)C(=O)c5occc5)n3n2)c6ccccc6,0
1260,132846,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c3ccccc3)cc(c1)C(F)(F)F,1
1261,8357,COc1cc(cc(OC)c1OC)C(=O)O,0
1262,5191,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,1
1263,3092570,CCc1cc2C(=O)C(=C(C)Oc2cc1OC(=O)C)c3nc4ccccc4n3C,0
1264,464205,C[C@H](Cn1cnc2c(N)ncnc12)OCP(=O)(O)O,0
1265,2812,Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,1
1266,5095,CCCN(CCC)CCc1cccc2NC(=O)Cc12,1
1267,5497183,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)\C=C\S(=O)(=O)C,0
1268,44490584,COc1ccc(CN(C)C[C@@H]2Oc3ccc(NC(=O)NC(C)C)cc3C(=O)N(C[C@@H]2C)[C@H](C)CO)cc1,0
1269,28871,OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3,0
1270,44504986,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)OCc3cnnn3CCCC1=O,0
1271,54654164,CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COc3ccc(NC(=O)c4cc(F)cc(F)c4)cc3C(=O)N2C)O1,0
1272,6729968,COCCOC(=O)N1C(=O)[C@@]2([C@H]([C@H]3N([C@@H]([C@@H](OC3=O)c4ccccc4)c5ccccc5)[C@H]2c6ccc(OCCO)cc6)C(=O)N7CCN(CC7)c8ncccn8)c9cc(ccc19)C#CCC(C(=O)OC)C(=O)OC,0
1273,9956119,Cc1c[nH]c(n1)c2cnc(NCCNc3ccc(cn3)C#N)nc2c4ccc(Cl)cc4Cl,0
1274,4636,Cc1cc(c(O)c(C)c1CC2=NCCN2)C(C)(C)C,1
1275,9956145,CC(C)C[C@H](NC(=O)c1ccc(NC[C@@H](N)CS)cc1c2cccc3ccccc23)C(=O)O,0
1276,19675,CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCC(CCO)CC4)c2c1,1
1277,4919237,COc1ccc(NC2=C(NC(=O)C)C(=O)c3ccccc3C2=O)cc1,0
1278,54646515,OC[C@H]1O[C@@H](CC(=O)NCc2ccc(Oc3ccccc3)cc2)C[C@H]4[C@@H]1Oc5ccc(NS(=O)(=O)c6ccc(F)cc6)cc45,0
1279,876559,COc1ccccc1CN2CCN(Cc3cccnc3)CC2,0
1280,54649516,CO[C@@H]1CC[C@@H]2CCN(C)C(=O)[C@@H](C)[C@@H](CN(C)C(=O)c3cc(ccc3OC[C@@H]1O2)C#N)OC,0
1281,1548942,COc1cc(CNC(=O)CCCC\C=C/C(C)C)ccc1O,1
1282,2218860,CCOc1ccccc1C(=O)Oc2c(c(C)nn2c3ccccc3)S(=O)(=O)c4ccc(C)cc4,0
1283,50897562,COc1c2C=CC(C)(C)Oc2ccc1C(=O)\C=C\c3ccccc3,0
1284,4139,CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,0
1285,54646219,CN(C)c1ccc2O[C@H]3[C@H](CO)O[C@H](CC(=O)NCc4ccc(Oc5ccccc5)cc4)C[C@H]3c2c1,0
1286,54654297,CN1[C@@H]2CC[C@H](CC(=O)NCC3CCCCC3)O[C@H]2COc4ccc(NC(=O)c5cccc(F)c5)cc4C1=O,0
1287,3671,CC(C)C(=O)c1c(nn2ccccc12)C(C)C,1
1288,54615076,COc1ccc(NC(=O)Nc2ccc3O[C@H](C)CCCCO[C@H](CN(C)CC4CC4)[C@H](C)CN([C@@H](C)CO)C(=O)c3c2)cc1,0
1289,54654586,COc1cccc(c1)C(=O)Nc2ccc3OC[C@H]4O[C@@H](CC(=O)NCCCN5CCOCC5)CC[C@H]4N(C)C(=O)c3c2,0
1290,9551230,Cc1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)N3CCN(Cc4ccccc4)CC3,0
1291,24180719,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,0
1292,54619161,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc3cc(ccc3S1(=O)=O)C#CC4CCCC4,0
1293,9865515,Nc1ccccc1NC(=O)c2ccc(CNc3nccc(n3)c4cccnc4)cc2,0
1294,3016,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,0
1295,27559,Cn1c2CCNCCc2c3ccccc13,0
1296,46903556,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Cc2cccnc2)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4,0
1297,56928031,O=C(NC1=C(N2CCN(CC2)c3ccccc3)C(=O)c4ccccc4C1=O)c5ccccc5,0
1298,6603798,CCCN1CCc2cc(O)cc3c2[C@H]1Cc4ccc(O)c(O)c34,1
1299,5576,CN1C(=O)OC(C)(C)C1=O,1
1300,44620895,Cc1ccc(OCCOc2ccc(Cl)cc2Cl)c(Br)n1,0
1301,3385203,o1c2ccccc2c3[nH]nc(c4ccccc4)c13,0
1302,44485068,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccc(cc2)N3CCN(C)CC3)OCc4cnnn4CCCC1=O,0
1303,54664993,COc1ccc(cc1)S(=O)(=O)N2CC[C@@H]3[C@@H](CO)N(C)c4ccc(cc4[C@H]23)c5ccc(F)cc5,0
1304,60185259,COc1ccc2c3c([nH]c2c1)[C@@H](CO)NCC34CCN(CC4)C(=O)Nc5ccccc5F,0
1305,49835933,CN=C1S\C(=C\c2cc(C)n(Cc3ccccc3)c2C)\C(=O)N1C,0
1306,54618963,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C)Oc2cc(ccc2S1(=O)=O)C#Cc3ccc(F)cc3,0
1307,54645915,OC[C@H]1O[C@H](CC(=O)NCc2ccc(Oc3ccccc3)cc2)C[C@H]4[C@@H]1Oc5ccc(NC(=O)c6ccc7OCOc7c6)cc45,0
1308,60185024,CS(=O)(=O)N1C[C@@H]2N[C@H](C1)[C@@H]2c3ccc(cc3)c4ccccc4,0
1309,4879,Nc1ncnc2c1cnn2c3ccccc3,0
1310,44507316,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCCCC2)Oc3ccc(NC(=O)CCCCCC(=O)Nc4ccccc4N)cc3CC1=O,0
1311,126388,CN(CCN1CCCC1)CCc2ccc(Cl)c(Cl)c2,1
1312,5756,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1C[C@@H](O)[C@@H]2O,0
1313,44630538,COc1cccc(c1)c2cc(N3CCN(CC3)C(=O)c4cocc4)n5nc(cc5n2)c6cccc(Cl)c6,0
1314,2722,Oc1c(Cl)cc(Cl)c2cccnc12,0
1315,448537,CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,0
1316,49835921,CN=C1S\C(=C\c2cc(C)n(c2C)c3ccc(Cl)cc3F)\C(=O)N1C,0
1317,2236,COc1cccc2c1cc(c3c(cc4OCOc4c23)C(=O)O)[N+](=O)[O-],1
1318,9592990,O=C(Oc1cccc(\C=N\Nc2nc(Nc3ccccc3)nc(n2)N4CCOCC4)c1)c5occc5,0
1319,4259181,CC(C)c1ccc(Cn2ccc3c2ccc4nc(NC5CC5)nc(N)c34)cc1,1
1320,44504011,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCCC2)Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3CC1=O,0
1321,2780,COc1cc(N)c(Cl)cc1C(=O)NC2CCN(Cc3ccccc3)CC2,1
1322,435678,CN(C)CCCNC1=C2C(=O)N(C)C(=O)N=C2N(C)c3ccccc13,1
1323,44485743,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccc(cc2)N3CCN(C)CC3)OCc4cn(CCCC1=O)nn4,0
1324,3038495,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2,1
1325,5328769,C[C@H](NC(=O)\C(=C\c1ccc(O)c(O)c1)\C#N)c2ccccc2,1
1326,771910,Clc1ccc(C(=O)n2nnc3ccccc23)c(Cl)c1,0
1327,46903526,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4,0
1328,44617069,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccncc2)Oc3ccc(NC(=O)Nc4cccc5ccccc45)cc3CC1=O,0
1329,5281222,Oc1ccc(C(=O)\C=C\c2ccc(O)c(O)c2)c(O)c1,0
1330,2157,CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3,1
1331,60185227,CCC(=O)N1CC2(CCN(Cc3ccc(Cl)cc3)CC2)c4c([C@H]1CO)n(C)c5cc(OC)ccc45,0
1333,44491002,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Cc4ccccc4)cc3CC1=O,0
1334,5311340,CCc1ccc(OCc2ccccc2C(=O)Nc3ccc4nc(C)cc(N)c4c3)cc1,0
1335,54647107,OC[C@@H]1O[C@H](CC(=O)NCCc2ccccc2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34,0
1336,6918638,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc2ccccc2,0
1337,4534086,NC(=N)SCCc1ccc(OCc2ccc(cc2)[N+](=O)[O-])cc1,1
1338,44487821,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O,0
1339,4273754,CCCn1c(C)c(C(=O)c2cccc3ccccc23)c4ccccc14,1
1340,5282230,COc1ccc(\C=C\C(=O)Nc2ccccc2C(=O)O)cc1OC,1
1341,2438,CN1CCC(CC1)c2c[nH]c3ccc(O)cc23,1
1342,75919,NCCc1ccccn1,0
1343,54654299,CN1[C@H]2CC[C@H](CC(=O)NCC3CCCCC3)O[C@H]2COc4ccc(NC(=O)c5cccc(F)c5)cc4C1=O,0
1344,5318433,O=C1Nc2ccccc2/C/1=C\3/Nc4ccccc4C3=O,0
1345,84008,CCC(=O)N(C1CCN(CCc2ccc(cc2)N=C=S)CC1)c3ccccc3,1
1346,44259,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,0
1347,46907757,CCOc1ccc(cc1)c2csc(n2)N3CCC(CC3)C(=O)N,0
1348,5311276,CCCOc1ccc(Br)cc1c2cc([nH]c2c3ccncc3)c4ccc(Cl)cc4,0
1349,5280933,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)O,0
1350,44490415,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O,0
1351,44491103,CC(C)NC(=O)Nc1ccc2O[C@@H](CN(C)Cc3ccc(cc3)c4ccccc4)[C@H](C)CN([C@H](C)CO)C(=O)c2c1,0
1352,44499857,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NC(=O)Nc4ccccc4)cccc3C1=O,0
1353,44506406,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4ccc(cc4C1=O)N(C)C,0
1354,10133,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
1355,24030598,CC(=CCN([C@H](CO)c1ccccc1)C(=O)C#Cc2ccccc2)C,0
1356,54637826,COc1cccc(c1)S(=O)(=O)N(C)C[C@@H]2OCc3ccccc3c4c(C(=O)N(C[C@@H]2C)[C@@H](C)CO)n(C)c5ccccc45,0
1357,6843,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,1
1358,54638020,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2cccc(F)c2)OCc3ccccc3c4c(C1=O)n(C)c5ccccc45,0
1359,44494982,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O,0
1360,44487405,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc3ccccc3c2)OCc4cnnn4CCCC1=O,0
1361,7046,C1Cc2ccccc2CN1,0
1362,45115609,CC(C)(C)CCN1CCC[C@@H](C1)NC(=O)COc2ccc(F)c(Cl)c2,0
1363,54618441,COc1cccc(c1)S(=O)(=O)N(C)C[C@@H]2Oc3cc(ccc3S(=O)(=O)N(C[C@H]2C)[C@H](C)CO)C4=CCCCC4,0
1364,54654197,CC(C)c1ccc(NC(=O)C[C@H]2CC[C@H]3[C@@H](COc4ccc(NC(=O)Nc5ccc(F)c(F)c5)cc4C(=O)N3C)O2)cc1,0
1365,4369270,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5,0
1366,10633,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
1367,47099517,COc1ccc(\C=C\C(=O)NC2=NCCS2)c(OC)c1,0
1368,3240581,CCCN(CCC)CCNC(=O)C1CCN(Cc2nc(oc2C)c3ccc(Cl)cc3)CC1,0
1369,60185081,Fc1cccc(c1)c2ccc(cc2)[C@@H]3[C@@H]4CN(C[C@H]3N4)C(=O)C5CC5,0
1370,2756,CN\C(=N\C#N)\NCCSCC1N=CN=C1C,1
1371,15478,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]3[C@@H]2C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5,0
1372,6037,NC1=NC(=O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2N1,1
1373,3938007,CCN(c1ccccc1)c2cc(NC)[n+](C)c(C)n2,1
1374,54638445,NCC[C@@H]1CC[C@H](NC(=O)c2ccccc2F)[C@@H](CO)O1,0
1375,44488153,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCc2cn(CCCC1=O)nn2,0
1376,54618864,C[C@H](O)C#Cc1ccc2c(O[C@H](CN(C)Cc3ccc(cc3)c4ccccc4)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,0
1377,60189863,OC[C@@H]1[C@H](c2ccccc2)C3(CN(C3)C(=O)CC4CC4)N1Cc5cccc(F)c5,0
1378,5310988,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)\C(=C\c7ccccc7)\C[C@@]36O,0
1379,3540,CNCCNS(=O)(=O)c1cccc2cnccc12,1
1380,5311493,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](C\C=C/CCCC(=O)O)[C@H]2CO[C@@H]1C2,0
1381,24747340,OC(=O)c1ccc(cc1)c2noc(n2)c3cccc(F)c3,0
1382,2377,CNCCCCOc1ccccc1Cc2ccccc2,1
1383,3006531,N\C(=C(\C#N)/C(=C(\N)/Sc1ccccc1N)/C#N)\Sc2ccccc2N,0
1384,10479060,FC(F)(F)CCCS(=O)(=O)Oc1cccc(Oc2cccc(c2C#N)C(F)(F)F)c1,0
1385,180933,O=C1C=CC(=O)c2c1ccc3c2ccc4ccccc34,1
1386,2228302,Cc1ccc(C)c(NS(=O)(=O)c2cc(ccc2Cl)C(=O)Nc3ccccc3c4ccccc4)c1,0
1387,132059,CS(=O)(=O)Nc1ccc(Cc2noc(n2)c3ccc4[nH]cc(CCN)c4c3)cc1,1
1388,44142092,COc1ccc(cc1OCC2CC2)C3=Nn4c(SC3)nnc4c5ccccc5F,0
1389,46905018,Cc1ccnc(SCC2=CC(=O)C(=CO2)OC(=O)c3ccc(cc3)C#N)n1,0
1390,44619395,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C1=O,0
1391,4585,CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24,0
1392,20864,CCc1cccc(CC)c1N=C2NCCN2,0
1393,2689,CN1CCN(CC1)c2nc3cc(ccc3n4cccc24)C(F)(F)F,1
1394,5757,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0
1395,2160985,OC(=O)c1ccccc1OCc2ccccc2Br,0
1396,25181296,OC(=O)c1ccc(CSc2nc(O)c3CCCc3n2)cc1,0
1397,60190187,CCCN1CCC2(CC1)CN(Cc3ccc4OCOc4c3)[C@H](CO)c5[nH]c6cc(OC)ccc6c25,0
1398,54649548,CO[C@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@@H](CC(=O)N(C)C[C@H]1O2)c4ccccc4)C#N,0
1399,8056641,C(c1ccccc1)n2ncc3c(ncnc23)N4CCN(CC4)c5ccccc5,0
1400,44828481,Oc1ccc(\C=C\c2ccc(\C=C\c3ccc(O)cc3)c(Br)c2)cc1,0
1401,42640807,Cc1cc(c2ccc(F)cc2)n3ncc(c4ccccc4)c3n1,0
1402,64983,Clc1ccc2NC(=O)CN=C(c3ccc[nH]3)c2c1,0
1403,2797,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,1
1404,23648023,COc1ccc(Nc2nc(NCCO)nc(n2)N3CCCC3)cc1,0
1405,5326739,Oc1[nH]c2ccccc2c1c3[nH]c4ccccc4c3N=O,1
1406,1505783,Clc1ccc2c(ccnc2c1)N3CCN(CC3)C(=O)c4ccc(Cl)c(Cl)c4,0
1407,44498648,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4cccc5ccccc45)cc3C1=O,0
1408,54618782,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cccnc2)Oc3cc(ccc3S1(=O)=O)C#CC4(O)CCCC4,0
1409,54654191,CN1[C@H]2CC[C@H](CC(=O)NCCN3CCCCC3)O[C@H]2COc4ccc(NC(=O)Nc5ccc(Cl)cc5)cc4C1=O,0
1410,199472,Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](Oc2c1)c4cc(O)c(O)c(O)c4,0
1411,4764,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,1
1412,54664847,COc1ccc(cc1)c2ccc3N[C@H](CO)[C@H]4CCN([C@H]4c3c2)C(=O)CN5CCOCC5,0
1413,128563,COC(=O)[C@@H]1C[C@H](OC(=O)C)C(=O)[C@H]2[C@@]1(C)CC[C@H]3C(=O)O[C@@H](C[C@]23C)c4cocc4,0
1414,54666517,Cc1ccccc1c2ccc(cc2)[C@H]3[C@@H](CO)N4CCCCN(C[C@H]34)S(=O)(=O)Cc5ccccc5,0
1415,717880,CN1c2ccccc2Sc3cc(N)ccc13,0
1416,54649747,CO[C@@H]1CC[C@@H]2CCN(C)C(=O)C[C@@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2)c4ccccc4,0
1417,4917,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1
1418,73453,CC(C)[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,1
1419,44825223,Clc1ccc2c(ccnc2c1)N3CCN(CC3)C4=CC(=O)N(C5CCCCC5)C(=O)N4,0
1420,54618291,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2cccc(F)c2)Oc3cc(ccc3S1(=O)=O)C#CC4CC4,0
1421,4369359,N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc3cc(F)c(F)cc3F,0
1422,44500046,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4c(cccc4C1=O)N(C)C,0
1423,1999882,COc1ccc(cc1)C(=O)OCC#CCSc2oc(nn2)c3cccc4ccccc34,0
1424,4843,NC(=O)CN1CCCC1=O,1
1425,24779724,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2,0
1426,1637653,CCCCCCCN(C(=O)CCl)c1cccc(C)c1,0
1428,54650191,OC[C@H]1[C@H]([C@@H](C#N)N1C(=O)Nc2ccc(F)cc2)c3ccc(cc3)c4cccnc4,0
1429,5282440,OC(=O)\C=C\c1ccc(Cn2ccnc2)cc1,0
1430,10302451,CN1CCN(CCOc2cc(OC3CCOCC3)c4c(Nc5c(Cl)ccc6OCOc56)ncnc4c2)CC1,0
1431,107992,Clc1cncc(n1)N2CCNCC2,1
1432,54619738,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4,0
1433,176407,Nc1nc(NCCc2ccc(O)cc2)nc3nc(nn13)c4occc4,1
1434,22416272,[O-][N+](=O)c1ccc2SN(C(=O)c2c1)c3ccccc3,0
1435,9811606,COC(=O)[C@H](CC(C)C)NC(=O)c1ccc(NC[C@@H](N)CS)cc1c2cccc3ccccc23,0
1436,54618766,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc3OCOc3c2)Oc4cc(ccc4S1(=O)=O)C#Cc5ccncc5,0
1437,208908,CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,0
1438,6918140,CCCCC[C@H](O)CC[C@H]1[C@H](O)C[C@@H]2Cc3c(C[C@H]12)cccc3OCC(=O)O,0
1439,44492056,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(cc2)N3CCCCC3)OCc4cn(CCCC1=O)nn4,0
1440,44142129,COc1ccccc1c2csc3ncnc(Sc4nnnn4C)c23,0
1441,24775005,C[C@@H]1CN(C[C@H](C)O1)c2ccc(NC(=O)c3cccc(c3C)c4ccc(OC(F)(F)F)cc4)cn2,0
1442,44623838,O=C1N(Sc2ccc(cc12)C#N)c3ccccc3,0
1443,752172,OC(=O)CCC(=O)Nc1ccc(Br)c2cccnc12,0
1444,54646516,OC[C@@H]1O[C@H](CC(=O)NCc2ccc(Oc3ccccc3)cc2)C[C@@H]4[C@H]1Oc5ccc(NS(=O)(=O)c6ccc(F)cc6)cc45,0
1445,10385095,Oc1cccc(C(=O)Nc2cccc(NC(=O)c3cccc(O)c3O)c2)c1O,0
1446,54654798,CC(C)c1cccc(NC(=O)C[C@H]2CC[C@H]3[C@@H](COc4ccc(NC(=O)NCc5ccccc5)cc4C(=O)N3C)O2)c1,0
1447,16749996,CN(C)C(=O)c1cccc(c1)N2Sc3ccccc3C2=O,0
1448,54660656,COC(=O)[C@@H]1[C@@H](CO)[C@@H]2CN3C(=O)C=CC=C3[C@@H]2N1CC4CCOCC4,0
1449,54649499,CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@@H](C)[C@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@H]1O2)OC,0
1450,44246456,Cc1cc(C)cc(c1)S(=O)(=O)N2CCN(CC2)c3nc(nc4ccccc34)c5cccs5,0
1451,44607949,Fc1ccc(cc1)S(=O)(=O)\C(=C\c2cccn2S(=O)(=O)c3cccc(c3)C#N)\C#N,0
1452,44506630,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4ccc(cc4CC1=O)N(C)C,0
1453,25668960,O=C(NNC(=O)c1csc(n1)c2ccccc2)c3ccccc3,0
1454,54631527,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3cnccn3)cc2OC[C@@H](C)NC[C@H]1C,0
1455,60185092,COc1ccc2c3c([C@H](CO)N(CC34CCN(Cc5cccc(F)c5)CC4)C(=O)C6CC6)n(C)c2c1,0
1456,790989,Nc1c(C#N)sc2nc(cc(c3ccc(Cl)cc3)c12)C4CC4,0
1457,54618445,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccc3OCOc3c2)Oc4cc(ccc4S1(=O)=O)c5ccccc5,0
1458,54639121,CN1CCN(CC1)C(=O)C[C@H]2O[C@H](CO)[C@H](NS(=O)(=O)c3cccc(F)c3)C=C2,0
1459,44507309,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc4CC1=O,0
1460,44202501,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Cc4ccccc4)cc3C1=O,0
1461,44249892,COc1cc2CCN3C[C@H](CC(C)C)[C@@H](O)C[C@H]3c2cc1OC,0
1462,5280581,CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)O,0
1463,3651377,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc3ccc(Cl)cc3,1
1464,44504350,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4ccccc4)cc3CC1=O,0
1465,11213558,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC,0
1466,6450842,CN(C)c1ccc(\C=C\2/C(=O)Nc3ccccc23)cc1,0
1467,46903577,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2F)Oc3ncc(cc3C1=O)C#Cc4cccnc4,0
1468,5281792,OC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)\C=C\c2ccc(O)c(O)c2,0
